지점명,일시,일강수량(mm)
서울,2018-07-09,14
서울,2018-07-10,16.5
서울,2018-07-11,3
서울,2018-07-12,1
서울,2018-07-13,
서울,2018-07-14,0
서울,2018-07-15,
서울,2018-07-16,
서울,2018-07-17,
서울,2018-07-18,
서울,2018-07-19,
서울,2018-07-20,
서울,2018-07-21,
서울,2018-07-22,
서울,2018-07-23,
서울,2018-07-24,
서울,2018-07-25,
서울,2018-07-26,
서울,2018-07-27,
서울,2018-07-28,7.5
서울,2018-07-29,
서울,2018-07-30,
서울,2018-07-31,
서울,2018-08-01,
서울,2018-08-02,
서울,2018-08-03,
서울,2018-08-04,
서울,2018-08-05,2
서울,2018-08-06,6.5
서울,2018-08-07,
서울,2018-08-08,
서울,2018-08-09,2
서울,2018-08-10,
서울,2018-08-11,
서울,2018-08-12,5
서울,2018-08-13,1
서울,2018-08-14,
서울,2018-08-15,1
서울,2018-08-16,
서울,2018-08-17,
서울,2018-08-18,
서울,2018-08-19,
서울,2018-08-20,0
서울,2018-08-21,5
서울,2018-08-22,
서울,2018-08-23,3
서울,2018-08-24,7.5
서울,2018-08-25,
서울,2018-08-26,2
서울,2018-08-27,19.5
서울,2018-08-28,96.5
서울,2018-08-29,42
서울,2018-08-30,9.5
서울,2018-08-31,0.1
서울,2018-09-01,
서울,2018-09-02,
서울,2018-09-03,34.5
서울,2018-09-04,
서울,2018-09-05,
서울,2018-09-06,1
서울,2018-09-07,0.5
서울,2018-09-08,
서울,2018-09-09,
서울,2018-09-10,
서울,2018-09-11,
서울,2018-09-12,
서울,2018-09-13,
서울,2018-09-14,0.5
서울,2018-09-15,0.2
서울,2018-09-16,2
서울,2018-09-17,0.1
서울,2018-09-18,
서울,2018-09-19,0.2
서울,2018-09-20,5
서울,2018-09-21,18
서울,2018-09-22,6.5
서울,2018-09-23,0
서울,2018-09-24,
서울,2018-09-25,
서울,2018-09-26,
서울,2018-09-27,
서울,2018-09-28,
서울,2018-09-29,
서울,2018-09-30,
서울,2018-10-01,0
서울,2018-10-02,
서울,2018-10-03,
서울,2018-10-04,
서울,2018-10-05,36.5
서울,2018-10-06,55.5
서울,2018-10-07,
서울,2018-10-08,
서울,2018-10-09,0
서울,2018-10-10,7
서울,2018-10-11,
서울,2018-10-12,
서울,2018-10-13,
서울,2018-10-14,
서울,2018-10-15,
서울,2018-10-16,
서울,2018-10-17,
서울,2018-10-18,
서울,2018-10-19,
서울,2018-10-20,
서울,2018-10-21,
서울,2018-10-22,
서울,2018-10-23,5
서울,2018-10-24,
서울,2018-10-25,
서울,2018-10-26,11
서울,2018-10-27,
서울,2018-10-28,5.5
서울,2018-10-29,0
서울,2018-10-30,0
서울,2018-10-31,0
서울,2018-11-01,
서울,2018-11-02,
서울,2018-11-03,
서울,2018-11-04,
서울,2018-11-05,
서울,2018-11-06,
서울,2018-11-07,2
서울,2018-11-08,64
서울,2018-11-09,1
서울,2018-11-10,0
서울,2018-11-11,0
서울,2018-11-12,
서울,2018-11-13,
서울,2018-11-14,
서울,2018-11-15,
서울,2018-11-16,
서울,2018-11-17,
서울,2018-11-18,
서울,2018-11-19,
서울,2018-11-20,0.2
서울,2018-11-21,1
서울,2018-11-22,
서울,2018-11-23,
서울,2018-11-24,10.9
서울,2018-11-25,
서울,2018-11-26,
서울,2018-11-27,
서울,2018-11-28,
서울,2018-11-29,0
서울,2018-11-30,
서울,2018-12-01,
서울,2018-12-02,
서울,2018-12-03,9.5
서울,2018-12-04,5
서울,2018-12-05,
서울,2018-12-06,0
서울,2018-12-07,
서울,2018-12-08,
서울,2018-12-09,
서울,2018-12-10,
서울,2018-12-11,
서울,2018-12-12,
서울,2018-12-13,1.3
서울,2018-12-14,
서울,2018-12-15,
서울,2018-12-16,0.3
서울,2018-12-17,0.3
서울,2018-12-18,
서울,2018-12-19,
서울,2018-12-20,
서울,2018-12-21,
서울,2018-12-22,
서울,2018-12-23,
서울,2018-12-24,
서울,2018-12-25,
서울,2018-12-26,
서울,2018-12-27,
서울,2018-12-28,
서울,2018-12-29,
서울,2018-12-30,
서울,2018-12-31,
서울,2019-01-01,
서울,2019-01-02,
서울,2019-01-03,
서울,2019-01-04,
서울,2019-01-05,
서울,2019-01-06,
서울,2019-01-07,
서울,2019-01-08,
서울,2019-01-09,
서울,2019-01-10,
서울,2019-01-11,
서울,2019-01-12,
서울,2019-01-13,
서울,2019-01-14,
서울,2019-01-15,0
서울,2019-01-16,0
서울,2019-01-17,0
서울,2019-01-18,
서울,2019-01-19,
서울,2019-01-20,
서울,2019-01-21,0
서울,2019-01-22,
서울,2019-01-23,
서울,2019-01-24,
서울,2019-01-25,
서울,2019-01-26,
서울,2019-01-27,
서울,2019-01-28,0
서울,2019-01-29,
서울,2019-01-30,
서울,2019-01-31,
서울,2019-02-01,0.3
서울,2019-02-02,0
서울,2019-02-03,16
서울,2019-02-04,
서울,2019-02-05,
서울,2019-02-06,
서울,2019-02-07,0.5
서울,2019-02-08,
서울,2019-02-09,
서울,2019-02-10,
서울,2019-02-11,
서울,2019-02-12,0
서울,2019-02-13,
서울,2019-02-14,
서울,2019-02-15,2.2
서울,2019-02-16,0.2
서울,2019-02-17,
서울,2019-02-18,
서울,2019-02-19,4.6
서울,2019-02-20,0
서울,2019-02-21,
서울,2019-02-22,
서울,2019-02-23,
서울,2019-02-24,
서울,2019-02-25,
서울,2019-02-26,
서울,2019-02-27,
서울,2019-02-28,
서울,2019-03-01,
서울,2019-03-02,
서울,2019-03-03,
서울,2019-03-04,
서울,2019-03-05,
서울,2019-03-06,
서울,2019-03-07,
서울,2019-03-08,
서울,2019-03-09,
서울,2019-03-10,
서울,2019-03-11,0
서울,2019-03-12,0
서울,2019-03-13,0
서울,2019-03-14,0
서울,2019-03-15,3.5
서울,2019-03-16,
서울,2019-03-17,
서울,2019-03-18,
서울,2019-03-19,
서울,2019-03-20,16.5
서울,2019-03-21,3.3
서울,2019-03-22,
서울,2019-03-23,1.7
서울,2019-03-24,
서울,2019-03-25,
서울,2019-03-26,
서울,2019-03-27,
서울,2019-03-28,
서울,2019-03-29,
서울,2019-03-30,1.8
서울,2019-03-31,0
서울,2019-04-01,
서울,2019-04-02,
서울,2019-04-03,
서울,2019-04-04,
서울,2019-04-05,0
서울,2019-04-06,0.8
서울,2019-04-07,
서울,2019-04-08,
서울,2019-04-09,17.4
서울,2019-04-10,5.6
서울,2019-04-11,
서울,2019-04-12,
서울,2019-04-13,
서울,2019-04-14,1.7
서울,2019-04-15,
서울,2019-04-16,
서울,2019-04-17,
서울,2019-04-18,0
서울,2019-04-19,
서울,2019-04-20,1.2
서울,2019-04-21,0.3
서울,2019-04-22,
서울,2019-04-23,0
서울,2019-04-24,4.1
서울,2019-04-25,11.3
서울,2019-04-26,4.9
서울,2019-04-27,
서울,2019-04-28,0
서울,2019-04-29,
서울,2019-04-30,
서울,2019-05-01,
서울,2019-05-02,
서울,2019-05-03,
서울,2019-05-04,
서울,2019-05-05,
서울,2019-05-06,0
서울,2019-05-07,
서울,2019-05-08,
서울,2019-05-09,
서울,2019-05-10,
서울,2019-05-11,
서울,2019-05-12,
서울,2019-05-13,0
서울,2019-05-14,
서울,2019-05-15,
서울,2019-05-16,
서울,2019-05-17,
서울,2019-05-18,0
서울,2019-05-19,22
서울,2019-05-20,8.7
서울,2019-05-21,
서울,2019-05-22,
서울,2019-05-23,
서울,2019-05-24,
서울,2019-05-25,
서울,2019-05-26,
서울,2019-05-27,7.1
서울,2019-05-28,
서울,2019-05-29,
서울,2019-05-30,0
서울,2019-05-31,
서울,2019-06-01,
서울,2019-06-02,
서울,2019-06-03,
서울,2019-06-04,
서울,2019-06-05,
서울,2019-06-06,7.5
서울,2019-06-07,35.3
서울,2019-06-08,
서울,2019-06-09,2.5
서울,2019-06-10,9.5
서울,2019-06-11,
서울,2019-06-12,
서울,2019-06-13,
서울,2019-06-14,
서울,2019-06-15,2.1
서울,2019-06-16,
서울,2019-06-17,0
서울,2019-06-18,13.8
서울,2019-06-19,0.2
서울,2019-06-20,
서울,2019-06-21,0.2
서울,2019-06-22,
서울,2019-06-23,
서울,2019-06-24,
서울,2019-06-25,
서울,2019-06-26,0
서울,2019-06-27,1.4
서울,2019-06-28,0
서울,2019-06-29,1.5
서울,2019-06-30,0
서울,2019-07-01,
서울,2019-07-02,
서울,2019-07-03,
서울,2019-07-04,
서울,2019-07-05,0
서울,2019-07-06,
서울,2019-07-07,
서울,2019-07-08,
서울,2019-07-09,
서울,2019-07-10,8.5
서울,2019-07-11,2.9
서울,2019-07-12,
서울,2019-07-13,0
서울,2019-07-14,
서울,2019-07-15,7.7
서울,2019-07-16,6.3
서울,2019-07-17,0.7
서울,2019-07-18,
서울,2019-07-19,0
서울,2019-07-20,1.1
서울,2019-07-21,6.2
서울,2019-07-22,0.1
서울,2019-07-23,
서울,2019-07-24,1
서울,2019-07-25,9.7
서울,2019-07-26,60
서울,2019-07-27,0.6
서울,2019-07-28,25.6
서울,2019-07-29,0.5
서울,2019-07-30,1.2
서울,2019-07-31,62.3
서울,2019-08-01,26.9
서울,2019-08-02,
서울,2019-08-03,3
서울,2019-08-04,8.6
서울,2019-08-05,
서울,2019-08-06,
서울,2019-08-07,8
서울,2019-08-08,0
서울,2019-08-09,
서울,2019-08-10,
서울,2019-08-11,6.7
서울,2019-08-12,56.2
서울,2019-08-13,6.4
서울,2019-08-14,
서울,2019-08-15,16.2
서울,2019-08-16,0.1
서울,2019-08-17,0
서울,2019-08-18,
서울,2019-08-19,
서울,2019-08-20,
서울,2019-08-21,1.3
서울,2019-08-22,
서울,2019-08-23,
서울,2019-08-24,
서울,2019-08-25,
서울,2019-08-26,
서울,2019-08-27,20
서울,2019-08-28,
서울,2019-08-29,36.9
서울,2019-08-30,0.2
서울,2019-08-31,
서울,2019-09-01,
서울,2019-09-02,
서울,2019-09-03,0
서울,2019-09-04,22.7
서울,2019-09-05,36.4
서울,2019-09-06,2.4
서울,2019-09-07,2.8
서울,2019-09-08,0
서울,2019-09-09,0
서울,2019-09-10,63.2
서울,2019-09-11,7.6
서울,2019-09-12,3.9
서울,2019-09-13,0.1
서울,2019-09-14,0.3
서울,2019-09-15,
서울,2019-09-16,
서울,2019-09-17,
서울,2019-09-18,
서울,2019-09-19,
서울,2019-09-20,
서울,2019-09-21,
서울,2019-09-22,0.4
서울,2019-09-23,
서울,2019-09-24,
서울,2019-09-25,
서울,2019-09-26,
서울,2019-09-27,
서울,2019-09-28,
서울,2019-09-29,
서울,2019-09-30,
서울,2019-10-01,
서울,2019-10-02,23.1
서울,2019-10-03,4.6
서울,2019-10-04,
서울,2019-10-05,0.6
서울,2019-10-06,
서울,2019-10-07,25.4
서울,2019-10-08,
서울,2019-10-09,
서울,2019-10-10,
서울,2019-10-11,
서울,2019-10-12,
서울,2019-10-13,
서울,2019-10-14,
서울,2019-10-15,
서울,2019-10-16,
서울,2019-10-17,
서울,2019-10-18,
서울,2019-10-19,
서울,2019-10-20,
서울,2019-10-21,
서울,2019-10-22,
서울,2019-10-23,
서울,2019-10-24,
서울,2019-10-25,0
서울,2019-10-26,
서울,2019-10-27,
서울,2019-10-28,1.7
서울,2019-10-29,0.1
서울,2019-10-30,
서울,2019-10-31,
서울,2019-11-01,
서울,2019-11-02,
서울,2019-11-03,
서울,2019-11-04,
서울,2019-11-05,
서울,2019-11-06,
서울,2019-11-07,
서울,2019-11-08,
서울,2019-11-09,
서울,2019-11-10,11.8
서울,2019-11-11,1.1
서울,2019-11-12,
서울,2019-11-13,7.5
서울,2019-11-14,
서울,2019-11-15,18.8
서울,2019-11-16,
서울,2019-11-17,21.1
서울,2019-11-18,14.7
서울,2019-11-19,0
서울,2019-11-20,
서울,2019-11-21,
서울,2019-11-22,
서울,2019-11-23,
서울,2019-11-24,3.8
서울,2019-11-25,
서울,2019-11-26,
서울,2019-11-27,
서울,2019-11-28,
서울,2019-11-29,
서울,2019-11-30,
서울,2019-12-01,3.3
서울,2019-12-02,
서울,2019-12-03,0.6
서울,2019-12-04,0
서울,2019-12-05,
서울,2019-12-06,
서울,2019-12-07,0.1
서울,2019-12-08,
서울,2019-12-09,0
서울,2019-12-10,1.7
서울,2019-12-11,0.2
서울,2019-12-12,
서울,2019-12-13,1
서울,2019-12-14,0
서울,2019-12-15,
서울,2019-12-16,
서울,2019-12-17,9.8
서울,2019-12-18,
서울,2019-12-19,0
서울,2019-12-20,0
서울,2019-12-21,0.6
서울,2019-12-22,0.3
서울,2019-12-23,2.9
서울,2019-12-24,
서울,2019-12-25,
서울,2019-12-26,0.3
서울,2019-12-27,
서울,2019-12-28,
서울,2019-12-29,1.4
서울,2019-12-30,0.4
서울,2019-12-31,0
서울,2020-01-01,0.1
서울,2020-01-02,
서울,2020-01-03,
서울,2020-01-04,
서울,2020-01-05,
서울,2020-01-06,1.8
서울,2020-01-07,46.3
서울,2020-01-08,11.6
서울,2020-01-09,
서울,2020-01-10,
서울,2020-01-11,
서울,2020-01-12,
서울,2020-01-13,
서울,2020-01-14,
서울,2020-01-15,
서울,2020-01-16,
서울,2020-01-17,
서울,2020-01-18,
서울,2020-01-19,0.6
서울,2020-01-20,
서울,2020-01-21,
서울,2020-01-22,
서울,2020-01-23,
서울,2020-01-24,
서울,2020-01-25,
서울,2020-01-26,
서울,2020-01-27,0.1
서울,2020-01-28,0
서울,2020-01-29,
서울,2020-01-30,
서울,2020-01-31,0
서울,2020-02-01,
서울,2020-02-02,
서울,2020-02-03,0
서울,2020-02-04,1.7
서울,2020-02-05,
서울,2020-02-06,
서울,2020-02-07,0
서울,2020-02-08,0
서울,2020-02-09,0
서울,2020-02-10,0
서울,2020-02-11,
서울,2020-02-12,6.7
서울,2020-02-13,
서울,2020-02-14,
서울,2020-02-15,2
서울,2020-02-16,13.4
서울,2020-02-17,1
서울,2020-02-18,
서울,2020-02-19,
서울,2020-02-20,
서울,2020-02-21,4.2
서울,2020-02-22,3.1
서울,2020-02-23,
서울,2020-02-24,
서울,2020-02-25,16.6
서울,2020-02-26,0
서울,2020-02-27,
서울,2020-02-28,3.9
서울,2020-02-29,0.5
서울,2020-03-01,0.2
서울,2020-03-02,0
서울,2020-03-03,
서울,2020-03-04,0
서울,2020-03-05,
서울,2020-03-06,
서울,2020-03-07,
서울,2020-03-08,
서울,2020-03-09,
서울,2020-03-10,11.8
서울,2020-03-11,
서울,2020-03-12,
서울,2020-03-13,0.5
서울,2020-03-14,
서울,2020-03-15,
서울,2020-03-16,
서울,2020-03-17,
서울,2020-03-18,
서울,2020-03-19,0
서울,2020-03-20,
서울,2020-03-21,
서울,2020-03-22,
서울,2020-03-23,
서울,2020-03-24,
서울,2020-03-25,
서울,2020-03-26,1.8
서울,2020-03-27,2
서울,2020-03-28,
서울,2020-03-29,
서울,2020-03-30,
서울,2020-03-31,
서울,2020-04-01,
서울,2020-04-02,
서울,2020-04-03,
서울,2020-04-04,
서울,2020-04-05,
서울,2020-04-06,
서울,2020-04-07,
서울,2020-04-08,
서울,2020-04-09,
서울,2020-04-10,
서울,2020-04-11,
서울,2020-04-12,
서울,2020-04-13,
서울,2020-04-14,
서울,2020-04-15,
서울,2020-04-16,
서울,2020-04-17,6.5
서울,2020-04-18,
서울,2020-04-19,10.3
서울,2020-04-20,0.1
서울,2020-04-21,
서울,2020-04-22,0
서울,2020-04-23,
서울,2020-04-24,
서울,2020-04-25,
서울,2020-04-26,
서울,2020-04-27,
서울,2020-04-28,
서울,2020-04-29,
서울,2020-04-30,
서울,2020-05-01,
서울,2020-05-02,0
서울,2020-05-03,0
서울,2020-05-04,
서울,2020-05-05,
서울,2020-05-06,
서울,2020-05-07,
서울,2020-05-08,2.3
서울,2020-05-09,24.4
서울,2020-05-10,1.3
서울,2020-05-11,3.4
서울,2020-05-12,0.7
서울,2020-05-13,
서울,2020-05-14,
서울,2020-05-15,12
서울,2020-05-16,2.5
서울,2020-05-17,0
서울,2020-05-18,29.8
서울,2020-05-19,19
서울,2020-05-20,0
서울,2020-05-21,
서울,2020-05-22,0
서울,2020-05-23,0
서울,2020-05-24,14.5
서울,2020-05-25,
서울,2020-05-26,1.5
서울,2020-05-27,
서울,2020-05-28,0
서울,2020-05-29,
서울,2020-05-30,
서울,2020-05-31,1
서울,2020-06-01,0.4
서울,2020-06-02,2
서울,2020-06-03,
서울,2020-06-04,0.2
서울,2020-06-05,
서울,2020-06-06,
서울,2020-06-07,
서울,2020-06-08,
서울,2020-06-09,
서울,2020-06-10,6.2
서울,2020-06-11,0
서울,2020-06-12,
서울,2020-06-13,0
서울,2020-06-14,1.1
서울,2020-06-15,
서울,2020-06-16,
서울,2020-06-17,
서울,2020-06-18,
서울,2020-06-19,0.1
서울,2020-06-20,
서울,2020-06-21,
서울,2020-06-22,
서울,2020-06-23,0
서울,2020-06-24,37.6
서울,2020-06-25,13.3
서울,2020-06-26,2.1
서울,2020-06-27,0
서울,2020-06-28,
서울,2020-06-29,11.9
서울,2020-06-30,64.7
서울,2020-07-01,0
서울,2020-07-02,
서울,2020-07-03,0.1
서울,2020-07-04,1.6
서울,2020-07-05,
서울,2020-07-06,
서울,2020-07-07,0
서울,2020-07-08,
서울,2020-07-09,
서울,2020-07-10,2.2
서울,2020-07-11,
서울,2020-07-12,2.9
서울,2020-07-13,47.6
서울,2020-07-14,11.5
서울,2020-07-15,
서울,2020-07-16,
서울,2020-07-17,0
서울,2020-07-18,
서울,2020-07-19,29.1
서울,2020-07-20,3.6
서울,2020-07-21,0
서울,2020-07-22,11.5
서울,2020-07-23,103.1
서울,2020-07-24,2.9
서울,2020-07-25,0
서울,2020-07-26,0
서울,2020-07-27,2.2
서울,2020-07-28,0.4
서울,2020-07-29,50.1
서울,2020-07-30,0.1
서울,2020-07-31,1.5
서울,2020-08-01,39.1
서울,2020-08-02,31.4
서울,2020-08-03,102.6
서울,2020-08-04,3.9
서울,2020-08-05,18.5
서울,2020-08-06,75.7
서울,2020-08-07,0
서울,2020-08-08,19.1
서울,2020-08-09,50.3
서울,2020-08-10,44.6
서울,2020-08-11,97
서울,2020-08-12,
서울,2020-08-13,
서울,2020-08-14,0.4
서울,2020-08-15,69
서울,2020-08-16,
서울,2020-08-17,
서울,2020-08-18,
서울,2020-08-19,
서울,2020-08-20,
서울,2020-08-21,2.5
서울,2020-08-22,42.6
서울,2020-08-23,
서울,2020-08-24,
서울,2020-08-25,
서울,2020-08-26,0.6
서울,2020-08-27,8.7
서울,2020-08-28,13.6
서울,2020-08-29,13.6
서울,2020-08-30,42.5
서울,2020-08-31,0
서울,2020-09-01,0
서울,2020-09-02,33.3
서울,2020-09-03,29.8
서울,2020-09-04,
서울,2020-09-05,
서울,2020-09-06,6.4
서울,2020-09-07,61
서울,2020-09-08,0
서울,2020-09-09,1.3
서울,2020-09-10,3.9
서울,2020-09-11,1.2
서울,2020-09-12,5.7
서울,2020-09-13,
서울,2020-09-14,0
서울,2020-09-15,
서울,2020-09-16,0.3
서울,2020-09-17,
서울,2020-09-18,
서울,2020-09-19,0.3
서울,2020-09-20,
서울,2020-09-21,
서울,2020-09-22,
서울,2020-09-23,
서울,2020-09-24,
서울,2020-09-25,
서울,2020-09-26,
서울,2020-09-27,
서울,2020-09-28,
서울,2020-09-29,
서울,2020-09-30,38.3
서울,2020-10-01,
서울,2020-10-02,0
서울,2020-10-03,0
서울,2020-10-04,0
서울,2020-10-05,
서울,2020-10-06,
서울,2020-10-07,
서울,2020-10-08,
서울,2020-10-09,
서울,2020-10-10,
서울,2020-10-11,
서울,2020-10-12,
서울,2020-10-13,
서울,2020-10-14,
서울,2020-10-15,
서울,2020-10-16,
서울,2020-10-17,
서울,2020-10-18,
서울,2020-10-19,
서울,2020-10-20,
서울,2020-10-21,
서울,2020-10-22,0
서울,2020-10-23,
서울,2020-10-24,
서울,2020-10-25,
서울,2020-10-26,
서울,2020-10-27,
서울,2020-10-28,
서울,2020-10-29,
서울,2020-10-30,
서울,2020-10-31,
서울,2020-11-01,13.6
서울,2020-11-02,1.7
서울,2020-11-03,0.5
서울,2020-11-04,
서울,2020-11-05,
서울,2020-11-06,
서울,2020-11-07,0.1
서울,2020-11-08,
서울,2020-11-09,
서울,2020-11-10,
서울,2020-11-11,
서울,2020-11-12,
서울,2020-11-13,
서울,2020-11-14,
서울,2020-11-15,
서울,2020-11-16,
서울,2020-11-17,0.1
서울,2020-11-18,12.2
서울,2020-11-19,86.9
서울,2020-11-20,0
서울,2020-11-21,0.2
서울,2020-11-22,4.8
서울,2020-11-23,
서울,2020-11-24,
서울,2020-11-25,
서울,2020-11-26,
서울,2020-11-27,0
서울,2020-11-28,
서울,2020-11-29,
서울,2020-11-30,
서울,2020-12-01,
서울,2020-12-02,
서울,2020-12-03,
서울,2020-12-04,
서울,2020-12-05,
서울,2020-12-06,
서울,2020-12-07,
서울,2020-12-08,
서울,2020-12-09,
서울,2020-12-10,0
서울,2020-12-11,
서울,2020-12-12,
서울,2020-12-13,2.9
서울,2020-12-14,
서울,2020-12-15,
서울,2020-12-16,
서울,2020-12-17,0
서울,2020-12-18,0.2
서울,2020-12-19,
서울,2020-12-20,
서울,2020-12-21,
서울,2020-12-22,
서울,2020-12-23,0
서울,2020-12-24,
서울,2020-12-25,
서울,2020-12-26,
서울,2020-12-27,0
서울,2020-12-28,1.3
서울,2020-12-29,0.2
서울,2020-12-30,
서울,2020-12-31,0
서울,2021-01-01,
서울,2021-01-02,
서울,2021-01-03,
서울,2021-01-04,0
서울,2021-01-05,0
서울,2021-01-06,2.3
서울,2021-01-07,
서울,2021-01-08,
서울,2021-01-09,
서울,2021-01-10,
서울,2021-01-11,
서울,2021-01-12,2.6
서울,2021-01-13,0
서울,2021-01-14,
서울,2021-01-15,0.2
서울,2021-01-16,
서울,2021-01-17,0
서울,2021-01-18,0.3
서울,2021-01-19,
서울,2021-01-20,
서울,2021-01-21,9.2
서울,2021-01-22,0.1
서울,2021-01-23,
서울,2021-01-24,
서울,2021-01-25,
서울,2021-01-26,1.7
서울,2021-01-27,
서울,2021-01-28,2
서울,2021-01-29,
서울,2021-01-30,0.5
서울,2021-01-31,
서울,2021-02-01,0.7
서울,2021-02-02,0
서울,2021-02-03,3.4
서울,2021-02-04,0.1
서울,2021-02-05,
서울,2021-02-06,
서울,2021-02-07,
서울,2021-02-08,
서울,2021-02-09,
서울,2021-02-10,
서울,2021-02-11,
서울,2021-02-12,
서울,2021-02-13,
서울,2021-02-14,0
서울,2021-02-15,1.4
서울,2021-02-16,1.5
서울,2021-02-17,0
서울,2021-02-18,
서울,2021-02-19,
서울,2021-02-20,
서울,2021-02-21,
서울,2021-02-22,
서울,2021-02-23,
서울,2021-02-24,
서울,2021-02-25,
서울,2021-02-26,
서울,2021-02-27,
서울,2021-02-28,
서울,2021-03-01,67.5
